MANAGEMENT_TYPE_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,SUBSECTOR_USE,REGION,SPP_NAME,CLUSTER
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,GULF OF MEXICO,CERO,584
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,GULF OF MEXICO,CERO,585
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,SOUTH ATLANTIC,CERO,586
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,SOUTH ATLANTIC,CERO,587
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,SOUTH ATLANTIC,CERO,588
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,SOUTH ATLANTIC,CERO,589
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,SOUTH ATLANTIC,"TUNNY, LITTLE",590
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,SOUTH ATLANTIC,"TUNNY, LITTLE",591
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,SOUTH ATLANTIC,"TUNNY, LITTLE",592
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,SOUTH ATLANTIC,"TUNNY, LITTLE",593
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,DOLPHIN,594
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,DOLPHIN,595
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,DOLPHIN,596
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,DOLPHIN,597
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,DOLPHIN,598
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,DOLPHIN,599
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,DOLPHIN,600
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,DOLPHIN,601
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,PELAGIC LONGLINE,SOUTH ATLANTIC,DOLPHIN,602
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,PELAGIC LONGLINE,SOUTH ATLANTIC,DOLPHIN,603
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,"TUNNY, LITTLE",604
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,"TUNNY, LITTLE",605
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,"TUNNY, LITTLE",606
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,"TUNNY, LITTLE",607
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,"TUNNY, LITTLE",608
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,"TUNNY, LITTLE",609
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,"TUNNY, LITTLE",610
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,"TUNNY, LITTLE",611
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,GULF OF MEXICO,BLUEFISH,612
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,GULF OF MEXICO,BLUEFISH,613
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,PELAGIC LONGLINE,MID ATLANTIC,COBIA,614
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,PELAGIC LONGLINE,MID ATLANTIC,COBIA,615
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,MID ATLANTIC,COBIA,616
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,MID ATLANTIC,COBIA,617
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,"MACKEREL, SPANISH",618
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,"MACKEREL, SPANISH",619
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,"MACKEREL, SPANISH",620
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,"MACKEREL, SPANISH",621
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,"MACKEREL, SPANISH",622
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,"MACKEREL, SPANISH",623
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,CAST NET,SOUTH ATLANTIC,"MACKEREL, SPANISH",624
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,CAST NET,SOUTH ATLANTIC,"MACKEREL, SPANISH",625
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,RUN-AROUND GILLNET,SOUTH ATLANTIC,"MACKEREL, SPANISH",626
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,RUN-AROUND GILLNET,SOUTH ATLANTIC,"MACKEREL, SPANISH",627
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,STAB NET,SOUTH ATLANTIC,"MACKEREL, SPANISH",628
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,STAB NET,SOUTH ATLANTIC,"MACKEREL, SPANISH",629
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,COBIA,630
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,COBIA,631
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,COBIA,632
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,COBIA,633
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,COBIA,634
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,COBIA,635
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,COBIA,636
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,COBIA,637
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,PELAGIC LONGLINE,SOUTH ATLANTIC,COBIA,638
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,PELAGIC LONGLINE,SOUTH ATLANTIC,COBIA,639
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,GULF OF MEXICO,"MACKEREL, SPANISH",640
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,GULF OF MEXICO,"MACKEREL, SPANISH",641
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,GULF OF MEXICO,"MACKEREL, SPANISH",642
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,GULF OF MEXICO,"MACKEREL, SPANISH",643
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,MID ATLANTIC,COBIA,644
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,MID ATLANTIC,COBIA,645
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,MID ATLANTIC,COBIA,646
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,MID ATLANTIC,COBIA,647
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,MID ATLANTIC,COBIA,648
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,MID ATLANTIC,COBIA,649
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,"MACKEREL, SPANISH",650
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,"MACKEREL, SPANISH",651
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,SOUTH ATLANTIC,COBIA,652
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,SOUTH ATLANTIC,COBIA,653
CLOSURE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,TRAWL,SOUTH ATLANTIC,ALL,654
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,DRIFT GILLNET,SOUTH ATLANTIC,"MACKEREL, KING",655
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,DRIFT GILLNET,SOUTH ATLANTIC,"MACKEREL, KING",656
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,LONG GILLNET,SOUTH ATLANTIC,"MACKEREL, KING",657
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,LONG GILLNET,SOUTH ATLANTIC,"MACKEREL, KING",658
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,MID ATLANTIC,COBIA,659
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,MID ATLANTIC,COBIA,660
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,ALL,661
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,ALL,662
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,ALL,663
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,ALL,664
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SPEARFISHING,SOUTH ATLANTIC,ALL,665
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,SPEARFISHING,SOUTH ATLANTIC,ALL,666
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,AUTOMATIC REEL,SOUTH ATLANTIC,"MACKEREL, KING",667
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,AUTOMATIC REEL,SOUTH ATLANTIC,"MACKEREL, KING",668
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,BANDIT GEAR,SOUTH ATLANTIC,"MACKEREL, KING",669
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,BANDIT GEAR,SOUTH ATLANTIC,"MACKEREL, KING",670
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,HANDLINE,SOUTH ATLANTIC,"MACKEREL, KING",671
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,HANDLINE,SOUTH ATLANTIC,"MACKEREL, KING",672
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ROD AND REEL,SOUTH ATLANTIC,"MACKEREL, KING",673
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ROD AND REEL,SOUTH ATLANTIC,"MACKEREL, KING",674
CLOSURE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GILLNET,SOUTH ATLANTIC,ALL,675
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,GULF OF MEXICO,COBIA,676
LIMITED SPECIES,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,GULF OF MEXICO,COBIA,677
REGULATORY REPORTING,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,MID ATLANTIC,ALL,678
REGULATORY REPORTING,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,MID ATLANTIC,ALL,679
REGULATORY REPORTING,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,GULF OF MEXICO,ALL,680
REGULATORY REPORTING,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,681
PERMIT MORATORIUM,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,MID ATLANTIC,"MACKEREL, KING",682
PERMIT MORATORIUM,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,SOUTH ATLANTIC,"MACKEREL, KING",683
PERMIT MORATORIUM,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,GULF OF MEXICO,"MACKEREL, KING",684
QUOTA,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,"SHRIMP, ROYAL RED",685
QUOTA,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,"SHRIMP, ROYAL RED",686
DEFINITION,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,ALL,687
DEFINITION,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,ALL,688
CLOSURE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,ALL,689
CLOSURE,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,ALL,690
FISHING YEAR,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,"SHRIMP, ROYAL RED",691
FISHING YEAR,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,"SHRIMP, ROYAL RED",692
ALLOWABLE SPECIES,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,TRAWL,GULF OF MEXICO,"SHRIMP, ROYAL RED",693
ALLOWABLE SPECIES,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,TRAWL,GULF OF MEXICO,"SHRIMP, ROYAL RED",694
FISHING YEAR,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,ALL,695
FISHING YEAR,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,ALL,696
ENFORCEMENT RELATED,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,ALL,697
ENFORCEMENT RELATED,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,ALL,698
FMP ESTABLISHMENT,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,RECREATIONAL,ALL,GULF OF MEXICO,ALL,699
FMP ESTABLISHMENT,FEDERAL,EEZ,SHRIMP FISHERY OF THE GULF OF MEXICO,COMMERCIAL,ALL,GULF OF MEXICO,ALL,700
HOOK SIZE/TYPE/#,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,ALL,701
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,ALL,702
CLOSURE,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,COMMERCIAL,BOTTOM LONGLINE,GULF OF MEXICO,ALL,703
BAG LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PRIVATE,SOUTH ATLANTIC,DOLPHIN,704
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,NORTH ATLANTIC,WAHOO,705
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,NORTH ATLANTIC,DOLPHIN,706
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,MID ATLANTIC,DOLPHIN,707
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,SOUTH ATLANTIC,DOLPHIN,708
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,SOUTH ATLANTIC,WAHOO,709
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,POWERHEAD,MID ATLANTIC,WAHOO,710
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,SOUTH ATLANTIC,WAHOO,711
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,SOUTH ATLANTIC,WAHOO,712
BAG LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PRIVATE,MID ATLANTIC,DOLPHIN,713
TRIP LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,SOUTH ATLANTIC,WAHOO,714
REGULATORY REPORTING,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,ALL,715
REGULATORY REPORTING,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,FOR-HIRE,MID ATLANTIC,ALL,716
TRIP LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,MID ATLANTIC,WAHOO,717
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,SOUTH ATLANTIC,DOLPHIN,718
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,SOUTH ATLANTIC,DOLPHIN,719
TRIP LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,NORTH ATLANTIC,DOLPHIN,720
TRIP LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,NORTH ATLANTIC,WAHOO,721
BAG LIMIT,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,PRIVATE,NORTH ATLANTIC,DOLPHIN,722
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,MID ATLANTIC,WAHOO,723
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,MID ATLANTIC,WAHOO,724
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,NORTH ATLANTIC,DOLPHIN,725
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,NORTH ATLANTIC,DOLPHIN,726
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,NORTH ATLANTIC,WAHOO,727
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,COMMERCIAL,ALL,NORTH ATLANTIC,WAHOO,728
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,DOLPHIN AND WAHOO FISHERY OFF THE ATLANTIC STATES,RECREATIONAL,ALL,MID ATLANTIC,DOLPHIN,729
