MANAGEMENT_TYPE_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,SUBSECTOR_USE,REGION,SPP_NAME,CLUSTER
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2618
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2619
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2620
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2621
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2622
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2623
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2624
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2625
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2626
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2627
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2628
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2629
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2630
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2631
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,ALL,2632
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,ALL,2633
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,ALL,2634
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,ALL,2635
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,ALL,2636
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,ALL,2637
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,ALL,2638
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,ALL,2639
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,ALL,2640
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,ALL,2641
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,ALL,2642
REGULATORY REPORTING,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,ALL,2643
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,FISH TRAPS,CARIBBEAN,ALL,2644
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,FISH TRAPS,CARIBBEAN,ALL,2645
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,FISH TRAPS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2646
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,FISH TRAPS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2647
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2648
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,LOBSTER TRAPS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2649
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,FISH TRAPS,CARIBBEAN,TRAP SPECIFICATIONS: REEF FISH,2650
TRAP SPECIFICATIONS,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,FISH TRAPS,CARIBBEAN,TRAP SPECIFICATIONS: REEF FISH,2651
ANCHORING RESTRICTION,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,ALL,2652
ANCHORING RESTRICTION,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,ALL,2653
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2654
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2655
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2656
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2657
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2658
LANDED INTACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,LANDED INTACT: FINFISH,2659
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,GROUPER 4,2660
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,JACKS,2661
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,WRASSES-LABRIDAE,2662
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,TRIGGERFISH,2663
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,PORGIES,2664
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,PARROTFISH 2,2665
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,GRUNTS 2,2666
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,GRUNTS 1,2667
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,GROUPER 5,2668
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,ALL,ALL,CARIBBEAN,GROUPER 5,2669
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,PARROTFISH 2,2670
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 1,2671
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 6,2672
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 5,2673
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 4,2674
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 3,2675
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SNAPPER 2,2676
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SQUIRRELFISH,2677
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,SURGEONFISH,2678
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,TRIGGERFISH,2679
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,"CONCH, QUEEN",2680
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,GRUNTS,2681
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,JACKS 2,2682
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,GROUPER 6,2683
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,PARROTFISH 2,2684
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,SNAPPER 3,2685
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,SNAPPER 5,2686
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,SNAPPER 6,2687
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,WRASSES 1,2688
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,WRASSES 2,2689
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,SURGEONFISH,2690
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,BARRACUDAS-SPHYRAENIDAE,2691
ACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,BARRACUDAS-SPHYRAENIDAE,2692
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,BARRACUDAS-SPHYRAENIDAE,2693
ACT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,BARRACUDAS-SPHYRAENIDAE,2694
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,ALL,ALL,CARIBBEAN,ANGELFISH,2695
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,JACKS 3,2696
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,JACKS 3,2697
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,JACKS 2,2698
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,SNAPPER 3,2699
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,SNAPPER 5,2700
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,SNAPPER 6,2701
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,WRASSES 1,2702
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,WRASSES 2,2703
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,SURGEONFISH,2704
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,SURGEONFISH,2705
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,ANGELFISH,2706
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,GROUPER 4,2707
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,GROUPER 5,2708
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,GRUNTS,2709
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,JACKS 1,2710
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,PARROTFISH 2,2711
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,GROUPER 5,2712
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,JACKS 1,2713
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,JACKS 1,2714
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,JACKS 2,2715
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,JACKS 3,2716
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,PARROTFISH 2,2717
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,SNAPPER 3,2718
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,SNAPPER 5,2719
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,SNAPPER 6,2720
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,WRASSES 1,2721
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,WRASSES 2,2722
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,ANGELFISH,2723
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,GROUPER 4,2724
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,GROUPER 5,2725
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,GRUNTS,2726
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,GRUNTS,2727
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,GROUPER 4,2728
ACL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,ANGELFISH,2729
OFL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"PORGY, RED",2730
POSSESSION LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,ALL,SOUTH ATLANTIC,"PORGY, RED",2731
OY,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"PORGY, RED",2732
ABC,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"PORGY, RED",2733
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"PORGY, RED",2734
CREW BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,"GROUPER, BLACK",2735
CREW BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,"GROUPER, GAG",2736
BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,PRIVATE,SOUTH ATLANTIC,"GROUPER, GAG",2737
BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,"GROUPER, BLACK",2738
BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,"GROUPER, GAG",2739
BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,PRIVATE,SOUTH ATLANTIC,"GROUPER, BLACK",2740
OFL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, GAG",2741
OY,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, GAG",2742
ABC,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, GAG",2743
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, GAG",2744
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,LONGLINE,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2745
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2746
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2747
CREW BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,"TILEFISH, BLUELINE",2748
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,HOOK AND LINE,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2749
ABC,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2750
OY,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2751
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2752
OY,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, SNOWY",2753
ABC,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, SNOWY",2754
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"GROUPER, SNOWY",2755
IGNORABLE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,ALL,SOUTH ATLANTIC,"AMBERJACK, GREATER",2756
OFL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"SNAPPER, RED",2757
MULTI-REGION ABC,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,MID ATLANTIC,"MACKEREL, KING",2758
MULTI-REGION ABC,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,SOUTH ATLANTIC,"MACKEREL, KING",2759
OFL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,MID ATLANTIC,"MACKEREL, KING",2760
OFL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,SOUTH ATLANTIC,"MACKEREL, KING",2761
ACL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,SOUTH ATLANTIC,"MACKEREL, KING",2762
ACL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,PURSE SEINE,SOUTH ATLANTIC,"MACKEREL, KING",2763
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2764
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2765
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2766
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2767
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2768
BAG LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2769
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2770
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,WAHOO,2771
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2772
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,DOLPHIN,2773
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2774
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,WAHOO,2775
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2776
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,DOLPHIN,2777
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,WAHOO,2778
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,WAHOO,2779
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,DOLPHIN,2780
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,DOLPHIN,2781
